Samples;1024;
Tiempo (s);36010.0000;
Tiempo;PALPADOR 1;PALPADOR 3;PALPADOR 4;PALPADOR 5;FUERZA 300;POS  300;MEDIA AXIAL;MEDIA DIAM;GAUGE AXIAL1;GAGEDIAM 1;Dia;Hora;
s;mm;mm;mm;mm;kN;mm;mm;mm;?E;?E;
16774.14930;+0.7164;+0.5846;+0.0398;+0.0138;+0582.8;+000.91;+0.6508;+0.0498;-0262.9;+0134.0;02/06/2022;13:19:53;
16809.32830;+0.7196;+0.5873;+0.0397;+0.0141;+0586.3;+000.92;+0.6538;+0.0500;-0264.6;+0134.9;02/06/2022;13:20:28;
16844.50730;+0.7225;+0.5900;+0.0396;+0.0142;+0590.1;+000.92;+0.6566;+0.0500;-0266.0;+0135.9;02/06/2022;13:21:03;
16879.68629;+0.7258;+0.5929;+0.0399;+0.0145;+0593.8;+000.93;+0.6597;+0.0507;-0267.8;+0136.8;02/06/2022;13:21:38;
16914.72679;+0.7289;+0.5955;+0.0399;+0.0146;+0597.4;+000.93;+0.6625;+0.0508;-0269.3;+0137.8;02/06/2022;13:22:13;
16949.90579;+0.7323;+0.5982;+0.0401;+0.0148;+0601.2;+000.93;+0.6656;+0.0511;-0270.7;+0138.9;02/06/2022;13:22:49;
16985.08479;+0.7354;+0.6008;+0.0402;+0.0150;+0604.6;+000.94;+0.6684;+0.0514;-0272.3;+0139.8;02/06/2022;13:23:24;
17020.26378;+0.7382;+0.6033;+0.0400;+0.0149;+0608.2;+000.94;+0.6711;+0.0511;-0273.9;+0140.7;02/06/2022;13:23:59;
17055.44278;+0.7416;+0.6063;+0.0404;+0.0155;+0611.8;+000.95;+0.6743;+0.0520;-0275.2;+0141.7;02/06/2022;13:24:34;
17090.62178;+0.7447;+0.6090;+0.0406;+0.0157;+0615.4;+000.95;+0.6772;+0.0525;-0276.6;+0142.7;02/06/2022;13:25:09;
17125.80078;+0.7480;+0.6115;+0.0406;+0.0158;+0619.1;+000.95;+0.6800;+0.0526;-0278.1;+0143.6;02/06/2022;13:25:45;
17160.97977;+0.7513;+0.6142;+0.0409;+0.0159;+0622.5;+000.96;+0.6830;+0.0530;-0279.6;+0144.6;02/06/2022;13:26:20;
17196.15877;+0.7544;+0.6167;+0.0411;+0.0160;+0625.8;+000.96;+0.6859;+0.0533;-0281.0;+0145.6;02/06/2022;13:26:55;
17231.33777;+0.7579;+0.6196;+0.0414;+0.0162;+0629.4;+000.97;+0.6890;+0.0536;-0282.5;+0146.6;02/06/2022;13:27:30;
17266.37827;+0.7610;+0.6221;+0.0415;+0.0165;+0632.7;+000.97;+0.6919;+0.0541;-0283.9;+0147.6;02/06/2022;13:28:05;
17301.55726;+0.7643;+0.6245;+0.0418;+0.0165;+0636.2;+000.97;+0.6948;+0.0543;-0285.2;+0148.6;02/06/2022;13:28:40;
17336.73626;+0.7675;+0.6272;+0.0420;+0.0167;+0639.7;+000.98;+0.6977;+0.0547;-0286.8;+0149.7;02/06/2022;13:29:15;
17371.91526;+0.7661;+0.6253;+0.0421;+0.0165;+0637.4;+000.98;+0.6960;+0.0547;-0285.6;+0149.1;02/06/2022;13:29:51;
17407.09426;+0.7637;+0.6232;+0.0419;+0.0164;+0634.5;+000.97;+0.6938;+0.0544;-0284.1;+0148.3;02/06/2022;13:30:26;
17442.27325;+0.7611;+0.6210;+0.0419;+0.0163;+0631.5;+000.97;+0.6914;+0.0542;-0282.4;+0147.5;02/06/2022;13:31:01;
17477.45225;+0.7586;+0.6188;+0.0418;+0.0162;+0628.7;+000.97;+0.6890;+0.0541;-0280.7;+0146.7;02/06/2022;13:31:36;
17512.63125;+0.7560;+0.6164;+0.0417;+0.0161;+0625.7;+000.96;+0.6865;+0.0538;-0279.2;+0145.9;02/06/2022;13:32:11;
17547.81025;+0.7535;+0.6145;+0.0416;+0.0160;+0622.9;+000.96;+0.6843;+0.0537;-0277.6;+0145.1;02/06/2022;13:32:47;
17582.98924;+0.7510;+0.6122;+0.0415;+0.0158;+0619.9;+000.96;+0.6819;+0.0535;-0276.3;+0144.3;02/06/2022;13:33:22;
17618.16824;+0.7484;+0.6099;+0.0414;+0.0157;+0616.9;+000.95;+0.6795;+0.0532;-0274.8;+0143.5;02/06/2022;13:33:57;
17653.20874;+0.7460;+0.6079;+0.0414;+0.0155;+0613.9;+000.95;+0.6773;+0.0530;-0273.2;+0142.7;02/06/2022;13:34:32;
17688.38774;+0.7431;+0.6055;+0.0412;+0.0152;+0611.1;+000.95;+0.6746;+0.0526;-0271.8;+0141.9;02/06/2022;13:35:07;
17723.56673;+0.7405;+0.6033;+0.0412;+0.0151;+0608.1;+000.94;+0.6722;+0.0524;-0270.2;+0141.1;02/06/2022;13:35:42;
17758.74573;+0.7380;+0.6011;+0.0413;+0.0150;+0605.1;+000.94;+0.6699;+0.0524;-0268.9;+0140.2;02/06/2022;13:36:17;
17793.92473;+0.7356;+0.5990;+0.0412;+0.0149;+0602.3;+000.94;+0.6676;+0.0522;-0267.5;+0139.5;02/06/2022;13:36:53;
17829.10373;+0.7330;+0.5968;+0.0411;+0.0147;+0599.3;+000.93;+0.6652;+0.0520;-0266.1;+0138.8;02/06/2022;13:37:28;
17864.28272;+0.7304;+0.5947;+0.0410;+0.0145;+0596.4;+000.93;+0.6629;+0.0517;-0264.7;+0138.0;02/06/2022;13:38:03;
17899.46172;+0.7277;+0.5926;+0.0410;+0.0144;+0593.4;+000.93;+0.6605;+0.0516;-0263.2;+0137.2;02/06/2022;13:38:38;
17934.64072;+0.7248;+0.5902;+0.0408;+0.0142;+0590.6;+000.92;+0.6578;+0.0512;-0261.8;+0136.4;02/06/2022;13:39:13;
17969.81972;+0.7223;+0.5881;+0.0409;+0.0140;+0587.6;+000.92;+0.6555;+0.0511;-0260.4;+0135.5;02/06/2022;13:39:49;
18004.99871;+0.7199;+0.5859;+0.0408;+0.0138;+0584.7;+000.92;+0.6532;+0.0508;-0258.9;+0134.9;02/06/2022;13:40:24;
18040.03921;+0.7174;+0.5838;+0.0407;+0.0136;+0581.7;+000.91;+0.6509;+0.0505;-0257.6;+0134.1;02/06/2022;13:40:59;
18075.21821;+0.7147;+0.5814;+0.0406;+0.0135;+0578.8;+000.91;+0.6483;+0.0503;-0256.4;+0133.3;02/06/2022;13:41:34;
18110.39721;+0.7118;+0.5792;+0.0403;+0.0134;+0575.9;+000.91;+0.6458;+0.0499;-0254.8;+0132.5;02/06/2022;13:42:09;
18145.57620;+0.7126;+0.5804;+0.0406;+0.0135;+0576.9;+000.91;+0.6468;+0.0502;-0255.4;+0132.8;02/06/2022;13:42:44;
18180.75520;+0.7157;+0.5831;+0.0406;+0.0134;+0580.9;+000.91;+0.6497;+0.0502;-0257.3;+0134.0;02/06/2022;13:43:19;
18215.93420;+0.7188;+0.5859;+0.0409;+0.0138;+0584.2;+000.92;+0.6526;+0.0508;-0258.9;+0134.9;02/06/2022;13:43:55;
18251.11320;+0.7219;+0.5887;+0.0410;+0.0141;+0587.7;+000.92;+0.6556;+0.0512;-0260.5;+0135.9;02/06/2022;13:44:30;
18286.29219;+0.7250;+0.5914;+0.0410;+0.0144;+0591.3;+000.92;+0.6585;+0.0515;-0262.0;+0136.9;02/06/2022;13:45:05;
18321.47119;+0.7283;+0.5943;+0.0411;+0.0146;+0595.1;+000.93;+0.6616;+0.0518;-0263.5;+0137.9;02/06/2022;13:45:40;
18356.65019;+0.7312;+0.5969;+0.0411;+0.0148;+0598.7;+000.93;+0.6644;+0.0521;-0265.1;+0138.9;02/06/2022;13:46:15;
18391.69069;+0.7346;+0.5996;+0.0414;+0.0149;+0602.4;+000.94;+0.6674;+0.0523;-0266.9;+0139.8;02/06/2022;13:46:50;
18426.86968;+0.7377;+0.6023;+0.0415;+0.0151;+0605.7;+000.94;+0.6703;+0.0527;-0268.2;+0140.8;02/06/2022;13:47:26;
18462.04868;+0.7408;+0.6048;+0.0416;+0.0152;+0609.3;+000.94;+0.6731;+0.0529;-0269.8;+0141.7;02/06/2022;13:48:01;
18497.22768;+0.7439;+0.6076;+0.0417;+0.0155;+0612.9;+000.95;+0.6761;+0.0533;-0271.1;+0142.7;02/06/2022;13:48:36;
18532.40668;+0.7471;+0.6103;+0.0419;+0.0156;+0616.9;+000.95;+0.6791;+0.0536;-0272.7;+0143.8;02/06/2022;13:49:11;
18567.58567;+0.7505;+0.6130;+0.0418;+0.0158;+0620.3;+000.96;+0.6821;+0.0537;-0274.2;+0144.7;02/06/2022;13:49:46;
18602.76467;+0.7536;+0.6157;+0.0420;+0.0161;+0623.6;+000.96;+0.6849;+0.0542;-0275.6;+0145.6;02/06/2022;13:50:21;
18637.94367;+0.7567;+0.6184;+0.0423;+0.0162;+0627.0;+000.96;+0.6878;+0.0545;-0277.0;+0146.6;02/06/2022;13:50:57;
18673.12267;+0.7601;+0.6210;+0.0425;+0.0163;+0630.7;+000.97;+0.6909;+0.0548;-0278.5;+0147.6;02/06/2022;13:51:32;
18708.30166;+0.7632;+0.6235;+0.0426;+0.0163;+0634.3;+000.97;+0.6937;+0.0549;-0279.8;+0148.6;02/06/2022;13:52:07;
18743.48066;+0.7663;+0.6261;+0.0428;+0.0165;+0637.8;+000.98;+0.6965;+0.0553;-0281.3;+0149.6;02/06/2022;13:52:42;
18778.52116;+0.7699;+0.6290;+0.0432;+0.0166;+0641.2;+000.98;+0.6997;+0.0557;-0282.7;+0150.6;02/06/2022;13:53:17;
18813.70016;+0.7732;+0.6316;+0.0434;+0.0168;+0644.4;+000.99;+0.7027;+0.0561;-0284.2;+0151.6;02/06/2022;13:53:52;
18848.87915;+0.7764;+0.6339;+0.0436;+0.0169;+0647.5;+000.99;+0.7055;+0.0564;-0285.6;+0152.7;02/06/2022;13:54:28;
18884.05815;+0.7788;+0.6356;+0.0437;+0.0169;+0649.9;+000.99;+0.7075;+0.0566;-0286.6;+0153.5;02/06/2022;13:55:03;
18919.23715;+0.7767;+0.6333;+0.0435;+0.0169;+0647.1;+000.99;+0.7053;+0.0564;-0285.0;+0152.8;02/06/2022;13:55:38;
18954.41615;+0.7742;+0.6309;+0.0434;+0.0168;+0644.1;+000.99;+0.7029;+0.0561;-0283.5;+0151.9;02/06/2022;13:56:13;
18989.59514;+0.7718;+0.6289;+0.0434;+0.0168;+0641.1;+000.98;+0.7006;+0.0561;-0281.6;+0151.2;02/06/2022;13:56:48;
19024.77414;+0.7693;+0.6267;+0.0433;+0.0166;+0638.3;+000.98;+0.6983;+0.0558;-0280.2;+0150.4;02/06/2022;13:57:23;
19059.95314;+0.7666;+0.6246;+0.0432;+0.0164;+0635.2;+000.98;+0.6959;+0.0555;-0278.7;+0149.6;02/06/2022;13:57:59;
19095.13214;+0.7641;+0.6224;+0.0431;+0.0162;+0632.4;+000.97;+0.6935;+0.0553;-0277.2;+0148.8;02/06/2022;13:58:34;
19130.31113;+0.7615;+0.6200;+0.0430;+0.0160;+0629.4;+000.97;+0.6911;+0.0550;-0275.6;+0148.0;02/06/2022;13:59:09;
19165.35163;+0.7589;+0.6177;+0.0430;+0.0157;+0626.6;+000.97;+0.6886;+0.0547;-0274.2;+0147.1;02/06/2022;13:59:44;
19200.53063;+0.7563;+0.6157;+0.0429;+0.0157;+0623.6;+000.96;+0.6863;+0.0545;-0272.6;+0146.3;02/06/2022;14:00:19;
19235.70963;+0.7538;+0.6137;+0.0428;+0.0155;+0620.7;+000.96;+0.6840;+0.0543;-0271.2;+0145.6;02/06/2022;14:00:54;
19270.88862;+0.7510;+0.6114;+0.0429;+0.0154;+0617.8;+000.96;+0.6815;+0.0542;-0269.8;+0144.8;02/06/2022;14:01:30;
19306.06762;+0.7486;+0.6092;+0.0428;+0.0152;+0614.8;+000.95;+0.6792;+0.0539;-0268.3;+0143.9;02/06/2022;14:02:05;
19341.24662;+0.7459;+0.6071;+0.0426;+0.0151;+0611.9;+000.95;+0.6768;+0.0537;-0266.7;+0143.1;02/06/2022;14:02:40;
19376.42562;+0.7432;+0.6049;+0.0427;+0.0148;+0608.9;+000.95;+0.6744;+0.0535;-0265.4;+0142.3;02/06/2022;14:03:15;
19411.60461;+0.7406;+0.6027;+0.0425;+0.0147;+0606.0;+000.94;+0.6720;+0.0532;-0264.0;+0141.6;02/06/2022;14:03:50;
19446.78361;+0.7382;+0.6008;+0.0424;+0.0145;+0603.1;+000.94;+0.6698;+0.0529;-0262.7;+0140.8;02/06/2022;14:04:25;
19481.96261;+0.7355;+0.5985;+0.0425;+0.0143;+0600.2;+000.94;+0.6673;+0.0528;-0261.2;+0140.0;02/06/2022;14:05:01;
19517.00311;+0.7330;+0.5963;+0.0423;+0.0142;+0597.2;+000.93;+0.6650;+0.0526;-0259.9;+0139.3;02/06/2022;14:05:36;
19552.18210;+0.7302;+0.5941;+0.0422;+0.0140;+0594.3;+000.93;+0.6624;+0.0522;-0258.4;+0138.4;02/06/2022;14:06:11;
19587.36110;+0.7321;+0.5963;+0.0423;+0.0141;+0597.3;+000.93;+0.6645;+0.0524;-0259.9;+0139.3;02/06/2022;14:06:46;
19622.54010;+0.7354;+0.5992;+0.0424;+0.0142;+0600.8;+000.94;+0.6676;+0.0526;-0261.5;+0140.3;02/06/2022;14:07:21;
19657.71910;+0.7385;+0.6020;+0.0426;+0.0144;+0604.2;+000.94;+0.6705;+0.0530;-0263.7;+0141.5;02/06/2022;14:07:56;
19692.89809;+0.7415;+0.6046;+0.0425;+0.0147;+0607.8;+000.94;+0.6733;+0.0532;-0264.6;+0142.3;02/06/2022;14:08:32;
19728.07709;+0.7450;+0.6074;+0.0427;+0.0149;+0611.3;+000.95;+0.6765;+0.0535;-0266.2;+0143.3;02/06/2022;14:09:07;
19763.25609;+0.7477;+0.6101;+0.0427;+0.0151;+0615.1;+000.95;+0.6792;+0.0538;-0267.7;+0144.3;02/06/2022;14:09:42;
19798.43509;+0.7510;+0.6126;+0.0428;+0.0153;+0618.9;+000.96;+0.6821;+0.0541;-0269.4;+0145.3;02/06/2022;14:10:17;
19833.61408;+0.7542;+0.6155;+0.0427;+0.0154;+0622.3;+000.96;+0.6851;+0.0541;-0270.9;+0146.3;02/06/2022;14:10:52;
19868.79308;+0.7575;+0.6182;+0.0431;+0.0157;+0625.6;+000.96;+0.6882;+0.0548;-0272.3;+0147.4;02/06/2022;14:11:27;
19903.83358;+0.7607;+0.6206;+0.0431;+0.0158;+0629.2;+000.97;+0.6910;+0.0548;-0274.5;+0147.9;02/06/2022;14:12:03;
19939.01258;+0.7639;+0.6235;+0.0434;+0.0161;+0632.7;+000.97;+0.6940;+0.0554;-0275.3;+0149.2;02/06/2022;14:12:38;
19974.19157;+0.7672;+0.6263;+0.0433;+0.0162;+0636.3;+000.98;+0.6971;+0.0555;-0276.6;+0150.3;02/06/2022;14:13:13;
20009.37057;+0.7704;+0.6286;+0.0437;+0.0165;+0639.8;+000.98;+0.6998;+0.0560;-0278.0;+0151.2;02/06/2022;14:13:48;
20044.54957;+0.7737;+0.6313;+0.0437;+0.0165;+0643.1;+000.99;+0.7028;+0.0561;-0279.5;+0152.1;02/06/2022;14:14:23;
20079.72857;+0.7767;+0.6341;+0.0438;+0.0167;+0646.6;+000.99;+0.7057;+0.0563;-0281.0;+0153.2;02/06/2022;14:14:58;
20114.90756;+0.7799;+0.6365;+0.0440;+0.0167;+0649.7;+000.99;+0.7085;+0.0566;-0282.2;+0154.1;02/06/2022;14:15:34;
20150.08656;+0.7834;+0.6391;+0.0443;+0.0168;+0653.3;+001.00;+0.7116;+0.0569;-0283.7;+0155.2;02/06/2022;14:16:09;
20185.26556;+0.7867;+0.6415;+0.0444;+0.0170;+0656.8;+001.00;+0.7144;+0.0573;-0285.1;+0156.3;02/06/2022;14:16:44;
20220.44456;+0.7905;+0.6448;+0.0448;+0.0171;+0661.0;+001.01;+0.7179;+0.0577;-0287.0;+0157.6;02/06/2022;14:17:19;
20255.62355;+0.7890;+0.6423;+0.0448;+0.0172;+0657.9;+001.00;+0.7160;+0.0578;-0285.6;+0156.9;02/06/2022;14:17:54;
20290.66405;+0.7864;+0.6404;+0.0444;+0.0171;+0655.0;+001.00;+0.7137;+0.0574;-0284.0;+0156.2;02/06/2022;14:18:29;
20325.84305;+0.7840;+0.6378;+0.0444;+0.0170;+0652.0;+001.00;+0.7112;+0.0572;-0282.5;+0155.4;02/06/2022;14:19:05;
20361.02205;+0.7812;+0.6360;+0.0443;+0.0169;+0649.0;+001.00;+0.7089;+0.0570;-0281.0;+0154.6;02/06/2022;14:19:40;
20396.20104;+0.7786;+0.6338;+0.0442;+0.0167;+0646.1;+000.99;+0.7065;+0.0567;-0279.5;+0153.7;02/06/2022;14:20:15;
20431.38004;+0.7760;+0.6314;+0.0442;+0.0164;+0643.1;+000.99;+0.7040;+0.0564;-0277.9;+0153.0;02/06/2022;14:20:50;
20466.55904;+0.7735;+0.6293;+0.0441;+0.0163;+0640.3;+000.99;+0.7017;+0.0563;-0276.4;+0152.2;02/06/2022;14:21:25;
20501.73804;+0.7709;+0.6272;+0.0441;+0.0162;+0637.5;+000.98;+0.6994;+0.0561;-0275.1;+0151.4;02/06/2022;14:22:00;
20536.91703;+0.7682;+0.6248;+0.0439;+0.0159;+0634.5;+000.98;+0.6968;+0.0557;-0273.5;+0150.6;02/06/2022;14:22:36;
20572.09603;+0.7656;+0.6229;+0.0439;+0.0158;+0631.4;+000.97;+0.6946;+0.0556;-0272.0;+0149.7;02/06/2022;14:23:11;
20607.27503;+0.7629;+0.6204;+0.0439;+0.0157;+0628.5;+000.97;+0.6919;+0.0554;-0270.7;+0148.9;02/06/2022;14:23:46;
20642.31553;+0.7603;+0.6182;+0.0438;+0.0155;+0625.6;+000.97;+0.6896;+0.0552;-0269.1;+0148.1;02/06/2022;14:24:21;
20677.49452;+0.7579;+0.6162;+0.0437;+0.0154;+0622.8;+000.96;+0.6874;+0.0550;-0267.7;+0147.3;02/06/2022;14:24:56;
20712.67352;+0.7551;+0.6141;+0.0437;+0.0152;+0619.8;+000.96;+0.6849;+0.0548;-0266.3;+0146.5;02/06/2022;14:25:31;
20747.85252;+0.7526;+0.6119;+0.0436;+0.0150;+0617.0;+000.96;+0.6825;+0.0545;-0265.0;+0145.7;02/06/2022;14:26:07;
20783.03152;+0.7497;+0.6098;+0.0435;+0.0148;+0613.8;+000.95;+0.6801;+0.0542;-0263.5;+0144.9;02/06/2022;14:26:42;
20818.21051;+0.7472;+0.6074;+0.0435;+0.0146;+0611.0;+000.95;+0.6776;+0.0540;-0262.1;+0144.1;02/06/2022;14:27:17;
20853.38951;+0.7446;+0.6052;+0.0433;+0.0145;+0608.1;+000.95;+0.6752;+0.0538;-0260.7;+0143.5;02/06/2022;14:27:52;
20888.56851;+0.7421;+0.6029;+0.0434;+0.0143;+0605.2;+000.94;+0.6728;+0.0536;-0259.4;+0142.7;02/06/2022;14:28:27;
20923.74751;+0.7425;+0.6039;+0.0433;+0.0143;+0605.9;+000.95;+0.6735;+0.0535;-0259.8;+0143.0;02/06/2022;14:29:02;
20958.92650;+0.7454;+0.6070;+0.0437;+0.0145;+0609.6;+000.95;+0.6765;+0.0541;-0261.5;+0144.0;02/06/2022;14:29:38;
20994.10550;+0.7486;+0.6095;+0.0436;+0.0148;+0613.4;+000.95;+0.6794;+0.0543;-0263.3;+0144.9;02/06/2022;14:30:13;
21029.14600;+0.7517;+0.6123;+0.0438;+0.0150;+0617.1;+000.96;+0.6823;+0.0546;-0264.7;+0146.0;02/06/2022;14:30:48;
21064.32500;+0.7548;+0.6149;+0.0436;+0.0151;+0620.4;+000.96;+0.6852;+0.0546;-0266.4;+0146.9;02/06/2022;14:31:23;
21099.50399;+0.7580;+0.6176;+0.0438;+0.0154;+0623.9;+000.97;+0.6881;+0.0551;-0267.9;+0147.9;02/06/2022;14:31:58;
21134.68299;+0.7613;+0.6202;+0.0439;+0.0156;+0627.4;+000.97;+0.6911;+0.0553;-0269.4;+0148.9;02/06/2022;14:32:33;
21169.86199;+0.7645;+0.6229;+0.0441;+0.0158;+0630.8;+000.97;+0.6940;+0.0558;-0270.9;+0149.9;02/06/2022;14:33:09;
21205.04099;+0.7676;+0.6255;+0.0440;+0.0159;+0634.6;+000.98;+0.6969;+0.0558;-0272.4;+0150.9;02/06/2022;14:33:44;
21240.21998;+0.7708;+0.6284;+0.0442;+0.0163;+0638.3;+000.98;+0.6999;+0.0563;-0274.0;+0151.9;02/06/2022;14:34:19;
21275.39898;+0.7739;+0.6311;+0.0443;+0.0164;+0641.6;+000.99;+0.7028;+0.0565;-0275.4;+0152.9;02/06/2022;14:34:54;
21310.57798;+0.7772;+0.6336;+0.0445;+0.0165;+0644.9;+000.99;+0.7057;+0.0569;-0276.9;+0153.8;02/06/2022;14:35:29;
21345.75698;+0.7804;+0.6362;+0.0446;+0.0168;+0648.4;+001.00;+0.7086;+0.0572;-0278.2;+0154.9;02/06/2022;14:36:04;
21380.93597;+0.7836;+0.6390;+0.0449;+0.0170;+0652.1;+001.00;+0.7116;+0.0576;-0279.8;+0155.9;02/06/2022;14:36:40;
21415.97647;+0.7868;+0.6415;+0.0450;+0.0170;+0655.6;+001.00;+0.7144;+0.0577;-0281.3;+0156.8;02/06/2022;14:37:15;
21451.15547;+0.7905;+0.6442;+0.0454;+0.0172;+0659.0;+001.01;+0.7177;+0.0583;-0282.6;+0157.9;02/06/2022;14:37:50;
21486.33447;+0.7934;+0.6468;+0.0455;+0.0173;+0662.5;+001.01;+0.7204;+0.0585;-0284.2;+0158.9;02/06/2022;14:38:25;
21521.51346;+0.7965;+0.6493;+0.0457;+0.0174;+0665.7;+001.02;+0.7232;+0.0589;-0285.6;+0160.1;02/06/2022;14:39:00;
21556.69246;+0.8000;+0.6518;+0.0459;+0.0174;+0669.1;+001.02;+0.7262;+0.0589;-0287.1;+0161.2;02/06/2022;14:39:35;
21591.87146;+0.8004;+0.6513;+0.0461;+0.0176;+0668.5;+001.02;+0.7262;+0.0594;-0286.8;+0161.2;02/06/2022;14:40:11;
21627.05045;+0.7981;+0.6491;+0.0460;+0.0175;+0665.7;+001.02;+0.7239;+0.0592;-0285.2;+0160.4;02/06/2022;14:40:46;
21662.22945;+0.7955;+0.6467;+0.0458;+0.0174;+0662.7;+001.01;+0.7214;+0.0588;-0283.6;+0159.7;02/06/2022;14:41:21;
21697.40845;+0.7929;+0.6447;+0.0458;+0.0174;+0659.8;+001.01;+0.7191;+0.0589;-0282.2;+0158.9;02/06/2022;14:41:56;
21732.58745;+0.7905;+0.6423;+0.0456;+0.0171;+0656.9;+001.01;+0.7167;+0.0585;-0280.7;+0158.1;02/06/2022;14:42:31;
21767.62794;+0.7879;+0.6403;+0.0456;+0.0170;+0654.0;+001.00;+0.7144;+0.0584;-0279.2;+0157.2;02/06/2022;14:43:06;
21802.80694;+0.7851;+0.6379;+0.0455;+0.0168;+0651.0;+001.00;+0.7118;+0.0580;-0277.8;+0156.4;02/06/2022;14:43:41;
21837.98594;+0.7826;+0.6359;+0.0454;+0.0166;+0648.2;+001.00;+0.7095;+0.0578;-0276.2;+0155.6;02/06/2022;14:44:17;
21873.16494;+0.7797;+0.6336;+0.0452;+0.0164;+0645.2;+000.99;+0.7070;+0.0574;-0274.8;+0154.7;02/06/2022;14:44:52;
21908.34393;+0.7771;+0.6315;+0.0453;+0.0162;+0642.2;+000.99;+0.7046;+0.0573;-0273.3;+0153.9;02/06/2022;14:45:27;
21943.52293;+0.7749;+0.6293;+0.0452;+0.0162;+0639.1;+000.99;+0.7024;+0.0572;-0271.9;+0153.1;02/06/2022;14:46:02;
21978.70193;+0.7721;+0.6270;+0.0452;+0.0159;+0636.2;+000.98;+0.6999;+0.0569;-0270.6;+0152.3;02/06/2022;14:46:37;
22013.88093;+0.7696;+0.6248;+0.0451;+0.0158;+0633.4;+000.98;+0.6975;+0.0567;-0269.1;+0151.5;02/06/2022;14:47:13;
22049.05992;+0.7668;+0.6226;+0.0451;+0.0156;+0630.4;+000.98;+0.6950;+0.0565;-0267.7;+0150.6;02/06/2022;14:47:48;
22084.23892;+0.7640;+0.6203;+0.0451;+0.0155;+0627.6;+000.97;+0.6925;+0.0563;-0266.1;+0149.8;02/06/2022;14:48:23;
22119.41792;+0.7614;+0.6182;+0.0450;+0.0153;+0624.7;+000.97;+0.6901;+0.0561;-0264.8;+0149.0;02/06/2022;14:48:58;
22154.45842;+0.7588;+0.6160;+0.0446;+0.0151;+0621.7;+000.97;+0.6877;+0.0556;-0263.7;+0148.1;02/06/2022;14:49:33;
22189.63741;+0.7561;+0.6137;+0.0448;+0.0149;+0618.7;+000.96;+0.6852;+0.0556;-0262.1;+0147.4;02/06/2022;14:50:08;
22224.81641;+0.7534;+0.6116;+0.0446;+0.0150;+0615.9;+000.96;+0.6828;+0.0554;-0260.6;+0146.6;02/06/2022;14:50:43;
22259.99541;+0.7521;+0.6111;+0.0448;+0.0146;+0615.0;+000.96;+0.6819;+0.0552;-0260.2;+0146.4;02/06/2022;14:51:19;
22295.17441;+0.7552;+0.6139;+0.0449;+0.0150;+0618.6;+000.96;+0.6849;+0.0556;-0261.8;+0147.4;02/06/2022;14:51:54;
22330.35340;+0.7585;+0.6166;+0.0449;+0.0149;+0622.3;+000.97;+0.6879;+0.0556;-0263.9;+0148.5;02/06/2022;14:52:29;
22365.53240;+0.7615;+0.6195;+0.0448;+0.0152;+0625.5;+000.97;+0.6908;+0.0559;-0265.3;+0149.5;02/06/2022;14:53:04;
22400.71140;+0.7648;+0.6221;+0.0450;+0.0155;+0629.0;+000.98;+0.6937;+0.0563;-0266.8;+0150.5;02/06/2022;14:53:39;
22435.89040;+0.7681;+0.6248;+0.0452;+0.0157;+0632.9;+000.98;+0.6968;+0.0566;-0268.5;+0151.6;02/06/2022;14:54:15;
22471.06939;+0.7712;+0.6275;+0.0452;+0.0160;+0636.3;+000.98;+0.6996;+0.0570;-0269.9;+0152.5;02/06/2022;14:54:50;
22506.24839;+0.7743;+0.6300;+0.0454;+0.0161;+0639.9;+000.99;+0.7025;+0.0573;-0271.5;+0153.5;02/06/2022;14:55:25;
22541.28889;+0.7775;+0.6329;+0.0455;+0.0163;+0643.3;+000.99;+0.7055;+0.0575;-0273.0;+0154.5;02/06/2022;14:56:00;
22576.46789;+0.7807;+0.6353;+0.0456;+0.0166;+0646.7;+001.00;+0.7083;+0.0580;-0274.4;+0155.4;02/06/2022;14:56:35;
22611.64688;+0.7837;+0.6380;+0.0459;+0.0167;+0650.2;+001.00;+0.7112;+0.0583;-0275.8;+0156.4;02/06/2022;14:57:10;
22646.82588;+0.7871;+0.6408;+0.0459;+0.0169;+0653.9;+001.00;+0.7142;+0.0585;-0277.3;+0157.5;02/06/2022;14:57:45;
22682.00488;+0.7903;+0.6433;+0.0459;+0.0171;+0657.1;+001.01;+0.7171;+0.0587;-0278.7;+0158.4;02/06/2022;14:58:21;
22717.18388;+0.7936;+0.6460;+0.0462;+0.0173;+0661.1;+001.01;+0.7201;+0.0592;-0280.4;+0159.5;02/06/2022;14:58:56;
22752.36287;+0.7967;+0.6485;+0.0464;+0.0174;+0664.3;+001.02;+0.7229;+0.0594;-0281.7;+0160.4;02/06/2022;14:59:31;
22787.54187;+0.8000;+0.6513;+0.0472;+0.0179;+0667.1;+001.02;+0.7260;+0.0606;+0098.1;+0004.7;02/06/2022;15:00:06;
22822.72087;+0.8031;+0.6538;+0.0472;+0.0181;+0670.5;+001.02;+0.7287;+0.0609;+0098.8;+0005.6;02/06/2022;15:00:41;
22857.89987;+0.8067;+0.6566;+0.0475;+0.0183;+0674.0;+001.03;+0.7319;+0.0614;+0098.5;+0005.3;02/06/2022;15:01:17;
22892.94036;+0.8100;+0.6590;+0.0476;+0.0183;+0677.6;+001.03;+0.7348;+0.0614;+0098.1;+0004.9;02/06/2022;15:01:52;
