Samples;1024;
Tiempo (s);21930.3672;
Tiempo;PALPADOR 1;PALPADOR 3;PALPADOR 4;PALPADOR 5;FUERZA 300;POS  300;MEDIA AXIAL;MEDIA DIAM;GAUGE AXIAL1;GAGEDIAM 1;Dia;Hora;
s;mm;mm;mm;mm;kN;mm;mm;mm;?E;?E;
11778.87016;+0.7386;+0.6789;+0.0340;+0.0218;+0,599.5;+000.99;+0.7085;+0.0529;-3,809.5;+0,219.4;19/05/2022;12:28:44;
11800.33766;+0.7407;+0.6805;+0.0340;+0.0219;+0,601.7;+000.99;+0.7104;+0.0530;-3,809.5;+0,222.8;19/05/2022;12:29:05;
11821.80516;+0.7425;+0.6825;+0.0342;+0.0221;+0,603.8;+000.99;+0.7123;+0.0533;-3,809.5;+0,225.9;19/05/2022;12:29:27;
11843.13415;+0.7442;+0.6841;+0.0343;+0.0220;+0,606.1;+001.00;+0.7139;+0.0533;-3,809.5;+0,229.3;19/05/2022;12:29:48;
11864.60165;+0.7459;+0.6859;+0.0343;+0.0222;+0,608.3;+001.00;+0.7157;+0.0535;-3,809.5;+0,232.5;19/05/2022;12:30:10;
11886.06915;+0.7479;+0.6876;+0.0345;+0.0223;+0,610.4;+001.00;+0.7175;+0.0538;-3,809.5;+0,235.1;19/05/2022;12:30:31;
11907.39815;+0.7495;+0.6893;+0.0346;+0.0223;+0,612.5;+001.00;+0.7192;+0.0539;-3,809.5;+0,238.5;19/05/2022;12:30:53;
11928.86565;+0.7517;+0.6910;+0.0345;+0.0224;+0,614.7;+001.01;+0.7211;+0.0540;-3,809.5;+0,242.2;19/05/2022;12:31:14;
11950.33315;+0.7533;+0.6928;+0.0348;+0.0224;+0,616.7;+001.01;+0.7229;+0.0542;-3,809.5;+0,246.1;19/05/2022;12:31:35;
11971.66214;+0.7552;+0.6945;+0.0348;+0.0226;+0,618.6;+001.01;+0.7247;+0.0544;-3,809.5;+0,249.8;19/05/2022;12:31:57;
11993.12964;+0.7570;+0.6961;+0.0349;+0.0227;+0,620.5;+001.01;+0.7263;+0.0546;-3,809.5;+0,253.7;19/05/2022;12:32:18;
12014.45864;+0.7589;+0.6978;+0.0350;+0.0227;+0,622.6;+001.02;+0.7281;+0.0547;-3,809.5;+0,258.1;19/05/2022;12:32:40;
12035.92614;+0.7606;+0.6999;+0.0351;+0.0228;+0,625.0;+001.02;+0.7301;+0.0549;-3,809.5;+0,262.4;19/05/2022;12:33:01;
12057.39364;+0.7625;+0.7016;+0.0354;+0.0229;+0,626.8;+001.02;+0.7318;+0.0552;-3,809.5;+0,267.0;19/05/2022;12:33:23;
12078.72264;+0.7643;+0.7032;+0.0355;+0.0229;+0,628.7;+001.02;+0.7336;+0.0553;-3,809.5;+0,271.8;19/05/2022;12:33:44;
12100.19014;+0.7649;+0.7036;+0.0356;+0.0229;+0,629.1;+001.02;+0.7340;+0.0554;-3,809.5;+0,274.5;19/05/2022;12:34:05;
12121.65763;+0.7639;+0.7024;+0.0357;+0.0229;+0,627.2;+001.02;+0.7329;+0.0554;-3,809.5;+0,274.3;19/05/2022;12:34:27;
12142.98663;+0.7625;+0.7009;+0.0356;+0.0226;+0,625.6;+001.02;+0.7315;+0.0551;-3,809.5;+0,273.2;19/05/2022;12:34:48;
12164.45413;+0.7612;+0.6994;+0.0357;+0.0225;+0,623.7;+001.02;+0.7301;+0.0552;-3,809.5;+0,270.2;19/05/2022;12:35:10;
12185.78313;+0.7596;+0.6980;+0.0356;+0.0224;+0,622.1;+001.02;+0.7286;+0.0549;-3,809.5;+0,268.7;19/05/2022;12:35:31;
12207.25063;+0.7581;+0.6968;+0.0354;+0.0224;+0,620.2;+001.01;+0.7273;+0.0547;-3,809.5;+0,267.1;19/05/2022;12:35:52;
12228.71813;+0.7565;+0.6951;+0.0354;+0.0222;+0,618.4;+001.01;+0.7256;+0.0546;-3,809.5;+0,265.2;19/05/2022;12:36:14;
12250.04712;+0.7551;+0.6937;+0.0354;+0.0221;+0,616.6;+001.01;+0.7242;+0.0545;-3,809.5;+0,263.3;19/05/2022;12:36:35;
12271.51462;+0.7535;+0.6923;+0.0351;+0.0220;+0,614.9;+001.01;+0.7227;+0.0541;-3,809.5;+0,261.4;19/05/2022;12:36:57;
12292.98212;+0.7521;+0.6909;+0.0351;+0.0220;+0,613.1;+001.01;+0.7213;+0.0541;-3,809.5;+0,259.6;19/05/2022;12:37:18;
12314.31112;+0.7506;+0.6896;+0.0349;+0.0218;+0,611.3;+001.01;+0.7199;+0.0537;-3,809.5;+0,257.7;19/05/2022;12:37:39;
12335.77862;+0.7494;+0.6883;+0.0349;+0.0220;+0,609.5;+001.00;+0.7187;+0.0538;-3,809.5;+0,255.7;19/05/2022;12:38:01;
12357.24612;+0.7480;+0.6869;+0.0349;+0.0217;+0,607.7;+001.00;+0.7172;+0.0536;-3,809.5;+0,253.7;19/05/2022;12:38:22;
12378.57512;+0.7465;+0.6855;+0.0349;+0.0217;+0,605.9;+001.00;+0.7158;+0.0536;-3,809.5;+0,251.5;19/05/2022;12:38:44;
12400.04261;+0.7447;+0.6840;+0.0349;+0.0216;+0,604.1;+001.00;+0.7142;+0.0534;-3,809.5;+0,249.2;19/05/2022;12:39:05;
12421.37161;+0.7432;+0.6824;+0.0347;+0.0215;+0,602.4;+001.00;+0.7126;+0.0532;-3,809.5;+0,247.0;19/05/2022;12:39:26;
12442.83911;+0.7416;+0.6811;+0.0345;+0.0214;+0,600.6;+000.99;+0.7112;+0.0529;-3,809.5;+0,244.8;19/05/2022;12:39:48;
12464.30661;+0.7427;+0.6824;+0.0347;+0.0215;+0,601.9;+000.99;+0.7123;+0.0532;-3,809.5;+0,246.7;19/05/2022;12:40:09;
12485.63561;+0.7447;+0.6840;+0.0348;+0.0216;+0,603.9;+001.00;+0.7142;+0.0534;-3,809.5;+0,249.6;19/05/2022;12:40:31;
12507.10311;+0.7463;+0.6859;+0.0349;+0.0217;+0,606.1;+001.00;+0.7159;+0.0536;-3,809.5;+0,252.8;19/05/2022;12:40:52;
12528.57060;+0.7482;+0.6878;+0.0350;+0.0218;+0,608.3;+001.00;+0.7178;+0.0537;-3,809.5;+0,256.1;19/05/2022;12:41:14;
12549.89960;+0.7499;+0.6893;+0.0350;+0.0219;+0,610.2;+001.00;+0.7194;+0.0538;-3,809.5;+0,258.9;19/05/2022;12:41:35;
12571.36710;+0.7517;+0.6911;+0.0351;+0.0220;+0,612.4;+001.01;+0.7212;+0.0540;-3,809.5;+0,261.9;19/05/2022;12:41:56;
12592.69610;+0.7536;+0.6929;+0.0352;+0.0220;+0,615.0;+001.01;+0.7231;+0.0541;-3,809.5;+0,265.5;19/05/2022;12:42:18;
12614.16360;+0.7554;+0.6947;+0.0351;+0.0221;+0,617.0;+001.01;+0.7248;+0.0541;-3,809.5;+0,268.5;19/05/2022;12:42:39;
12635.63110;+0.7572;+0.6965;+0.0352;+0.0221;+0,619.0;+001.01;+0.7266;+0.0542;-3,809.5;+0,271.8;19/05/2022;12:43:01;
12656.96010;+0.7590;+0.6979;+0.0353;+0.0222;+0,621.1;+001.02;+0.7283;+0.0544;-3,809.5;+0,275.4;19/05/2022;12:43:22;
12678.42759;+0.7609;+0.6998;+0.0354;+0.0223;+0,623.1;+001.02;+0.7302;+0.0547;-3,809.5;+0,278.9;19/05/2022;12:43:44;
12699.89509;+0.7628;+0.7015;+0.0356;+0.0223;+0,625.2;+001.02;+0.7319;+0.0548;-3,809.5;+0,282.7;19/05/2022;12:44:05;
12721.22409;+0.7646;+0.7034;+0.0357;+0.0225;+0,627.4;+001.02;+0.7338;+0.0551;-3,809.5;+0,286.4;19/05/2022;12:44:26;
12742.69159;+0.7663;+0.7052;+0.0358;+0.0225;+0,629.3;+001.03;+0.7355;+0.0552;-3,809.5;+0,290.5;19/05/2022;12:44:48;
12764.02059;+0.7681;+0.7067;+0.0359;+0.0225;+0,631.3;+001.03;+0.7372;+0.0554;-3,809.5;+0,294.6;19/05/2022;12:45:09;
12785.48809;+0.7700;+0.7085;+0.0360;+0.0226;+0,633.5;+001.03;+0.7390;+0.0555;-3,809.5;+0,299.3;19/05/2022;12:45:31;
12806.95559;+0.7718;+0.7104;+0.0361;+0.0227;+0,635.6;+001.03;+0.7409;+0.0556;-3,809.5;+0,303.9;19/05/2022;12:45:52;
12828.28458;+0.7738;+0.7120;+0.0364;+0.0227;+0,637.5;+001.04;+0.7427;+0.0560;-3,809.5;+0,308.5;19/05/2022;12:46:13;
12849.75208;+0.7754;+0.7137;+0.0368;+0.0226;+0,639.2;+001.04;+0.7443;+0.0562;-3,809.5;+0,313.3;19/05/2022;12:46:35;
12871.21958;+0.7752;+0.7132;+0.0368;+0.0222;+0,638.6;+001.04;+0.7440;+0.0558;-3,809.5;+0,315.2;19/05/2022;12:46:56;
12892.54858;+0.7741;+0.7119;+0.0370;+0.0223;+0,636.9;+001.04;+0.7428;+0.0561;-3,809.5;+0,314.3;19/05/2022;12:47:18;
12914.01608;+0.7728;+0.7106;+0.0370;+0.0222;+0,635.0;+001.03;+0.7415;+0.0559;-3,809.5;+0,313.3;19/05/2022;12:47:39;
12935.48358;+0.7713;+0.7091;+0.0368;+0.0220;+0,633.3;+001.03;+0.7400;+0.0557;-3,809.5;+0,311.9;19/05/2022;12:48:01;
12956.81257;+0.7696;+0.7076;+0.0368;+0.0219;+0,631.5;+001.03;+0.7384;+0.0556;-3,809.5;+0,310.2;19/05/2022;12:48:22;
12978.28007;+0.7682;+0.7061;+0.0367;+0.0220;+0,629.6;+001.03;+0.7370;+0.0555;-3,809.5;+0,308.3;19/05/2022;12:48:43;
12999.60907;+0.7667;+0.7046;+0.0367;+0.0218;+0,627.8;+001.03;+0.7354;+0.0553;-3,809.5;+0,306.7;19/05/2022;12:49:05;
13021.07657;+0.7652;+0.7034;+0.0365;+0.0218;+0,626.1;+001.03;+0.7341;+0.0551;-3,809.5;+0,304.8;19/05/2022;12:49:26;
13042.54407;+0.7636;+0.7017;+0.0364;+0.0216;+0,624.3;+001.02;+0.7324;+0.0548;-3,809.5;+0,303.1;19/05/2022;12:49:48;
13063.87307;+0.7623;+0.7006;+0.0364;+0.0216;+0,622.6;+001.02;+0.7313;+0.0548;-3,809.5;+0,301.1;19/05/2022;12:50:09;
13085.34057;+0.7609;+0.6990;+0.0364;+0.0215;+0,620.8;+001.02;+0.7297;+0.0547;-3,809.5;+0,299.1;19/05/2022;12:50:30;
13106.80806;+0.7591;+0.6977;+0.0362;+0.0213;+0,618.9;+001.02;+0.7282;+0.0544;-3,809.5;+0,297.0;19/05/2022;12:50:52;
13128.13706;+0.7577;+0.6962;+0.0360;+0.0213;+0,617.1;+001.02;+0.7268;+0.0542;-3,809.5;+0,294.9;19/05/2022;12:51:13;
13149.60456;+0.7561;+0.6948;+0.0361;+0.0212;+0,615.4;+001.01;+0.7252;+0.0541;-3,809.5;+0,292.9;19/05/2022;12:51:35;
13170.93356;+0.7548;+0.6935;+0.0360;+0.0212;+0,613.6;+001.01;+0.7239;+0.0541;-3,809.5;+0,290.6;19/05/2022;12:51:56;
13192.40106;+0.7533;+0.6919;+0.0360;+0.0211;+0,611.9;+001.01;+0.7224;+0.0539;-3,809.5;+0,288.4;19/05/2022;12:52:18;
13213.86856;+0.7519;+0.6909;+0.0358;+0.0211;+0,610.0;+001.01;+0.7212;+0.0538;-3,809.5;+0,286.5;19/05/2022;12:52:39;
13235.19755;+0.7533;+0.6926;+0.0359;+0.0211;+0,612.1;+001.01;+0.7227;+0.0539;-3,809.5;+0,289.2;19/05/2022;12:53:00;
13256.66505;+0.7553;+0.6944;+0.0360;+0.0212;+0,614.3;+001.01;+0.7247;+0.0541;-3,809.5;+0,292.4;19/05/2022;12:53:22;
13278.13255;+0.7571;+0.6959;+0.0360;+0.0212;+0,616.2;+001.01;+0.7263;+0.0540;-3,809.5;+0,295.2;19/05/2022;12:53:43;
13299.46155;+0.7590;+0.6979;+0.0362;+0.0214;+0,618.6;+001.02;+0.7282;+0.0545;-3,809.5;+0,298.4;19/05/2022;12:54:05;
13320.92905;+0.7607;+0.6995;+0.0361;+0.0214;+0,620.9;+001.02;+0.7299;+0.0544;-3,809.5;+0,301.5;19/05/2022;12:54:26;
13342.39655;+0.7624;+0.7013;+0.0363;+0.0214;+0,623.1;+001.02;+0.7316;+0.0546;-3,809.5;+0,304.7;19/05/2022;12:54:48;
13363.72555;+0.7643;+0.7030;+0.0364;+0.0215;+0,625.4;+001.02;+0.7334;+0.0547;-3,809.5;+0,307.9;19/05/2022;12:55:09;
13385.19304;+0.7660;+0.7049;+0.0366;+0.0216;+0,627.3;+001.03;+0.7353;+0.0550;-3,809.5;+0,311.4;19/05/2022;12:55:30;
13406.52204;+0.7680;+0.7066;+0.0366;+0.0217;+0,629.2;+001.03;+0.7371;+0.0551;-3,809.5;+0,314.5;19/05/2022;12:55:52;
13427.98954;+0.7699;+0.7084;+0.0368;+0.0219;+0,631.1;+001.03;+0.7389;+0.0555;-3,809.5;+0,318.1;19/05/2022;12:56:13;
13449.45704;+0.7715;+0.7100;+0.0368;+0.0220;+0,633.3;+001.03;+0.7406;+0.0556;-3,809.5;+0,321.8;19/05/2022;12:56:35;
13470.78604;+0.7734;+0.7118;+0.0369;+0.0220;+0,635.4;+001.04;+0.7424;+0.0556;-3,809.5;+0,325.7;19/05/2022;12:56:56;
13492.25354;+0.7753;+0.7137;+0.0370;+0.0221;+0,637.6;+001.04;+0.7443;+0.0559;-3,809.5;+0,329.8;19/05/2022;12:57:17;
13513.72103;+0.7772;+0.7153;+0.0371;+0.0223;+0,639.7;+001.04;+0.7461;+0.0562;-3,809.5;+0,334.0;19/05/2022;12:57:39;
13535.05003;+0.7791;+0.7169;+0.0371;+0.0223;+0,641.6;+001.04;+0.7478;+0.0562;-3,809.5;+0,338.2;19/05/2022;12:58:00;
13556.51753;+0.7809;+0.7188;+0.0372;+0.0224;+0,643.5;+001.05;+0.7496;+0.0564;-3,809.5;+0,342.7;19/05/2022;12:58:22;
13577.84653;+0.7827;+0.7203;+0.0376;+0.0224;+0,645.5;+001.05;+0.7513;+0.0567;-3,809.5;+0,347.5;19/05/2022;12:58:43;
13599.31403;+0.7845;+0.7221;+0.0376;+0.0224;+0,647.4;+001.05;+0.7531;+0.0568;-3,809.5;+0,352.7;19/05/2022;12:59:04;
13620.78153;+0.7865;+0.7238;+0.0380;+0.0224;+0,649.5;+001.05;+0.7549;+0.0570;-3,809.5;+0,357.9;19/05/2022;12:59:26;
13642.11053;+0.7875;+0.7248;+0.0384;+0.0220;+0,650.2;+001.06;+0.7559;+0.0571;-3,809.5;+0,361.8;19/05/2022;12:59:47;
13663.57802;+0.7863;+0.7235;+0.0385;+0.0220;+0,648.5;+001.05;+0.7547;+0.0571;-3,809.5;+0,361.4;19/05/2022;13:00:09;
13685.04552;+0.7848;+0.7220;+0.0384;+0.0219;+0,646.5;+001.05;+0.7532;+0.0570;-3,809.5;+0,360.3;19/05/2022;13:00:30;
13706.37452;+0.7832;+0.7205;+0.0384;+0.0218;+0,644.8;+001.05;+0.7516;+0.0569;-3,809.5;+0,358.9;19/05/2022;13:00:51;
13727.84202;+0.7818;+0.7189;+0.0384;+0.0216;+0,643.2;+001.05;+0.7501;+0.0567;-3,809.5;+0,357.6;19/05/2022;13:01:13;
13749.30952;+0.7804;+0.7176;+0.0383;+0.0216;+0,641.2;+001.05;+0.7488;+0.0566;-3,809.5;+0,356.1;19/05/2022;13:01:34;
13770.63852;+0.7790;+0.7164;+0.0382;+0.0215;+0,639.5;+001.04;+0.7475;+0.0564;-3,809.5;+0,354.4;19/05/2022;13:01:56;
13792.10601;+0.7773;+0.7148;+0.0379;+0.0213;+0,637.9;+001.04;+0.7458;+0.0560;-3,809.5;+0,352.7;19/05/2022;13:02:17;
13813.43501;+0.7760;+0.7137;+0.0381;+0.0214;+0,636.0;+001.04;+0.7447;+0.0562;-3,809.5;+0,350.9;19/05/2022;13:02:39;
13834.90251;+0.7745;+0.7121;+0.0379;+0.0213;+0,634.2;+001.04;+0.7431;+0.0559;-3,809.5;+0,349.3;19/05/2022;13:03:00;
13856.37001;+0.7729;+0.7105;+0.0379;+0.0212;+0,632.5;+001.04;+0.7415;+0.0559;-3,809.5;+0,346.9;19/05/2022;13:03:21;
13877.69901;+0.7715;+0.7092;+0.0378;+0.0212;+0,630.7;+001.03;+0.7401;+0.0557;-3,809.5;+0,344.8;19/05/2022;13:03:43;
13899.16651;+0.7699;+0.7075;+0.0377;+0.0211;+0,628.9;+001.03;+0.7385;+0.0555;-3,809.5;+0,342.8;19/05/2022;13:04:04;
13920.63401;+0.7683;+0.7063;+0.0376;+0.0210;+0,627.0;+001.03;+0.7371;+0.0554;-3,809.5;+0,340.5;19/05/2022;13:04:26;
13941.96300;+0.7670;+0.7047;+0.0375;+0.0209;+0,625.3;+001.03;+0.7356;+0.0552;-3,809.5;+0,338.6;19/05/2022;13:04:47;
13963.43050;+0.7655;+0.7033;+0.0374;+0.0209;+0,623.5;+001.03;+0.7342;+0.0551;-3,809.5;+0,336.5;19/05/2022;13:05:09;
13984.75950;+0.7640;+0.7019;+0.0374;+0.0208;+0,621.8;+001.02;+0.7328;+0.0549;-3,809.5;+0,334.4;19/05/2022;13:05:30;
14006.22700;+0.7623;+0.7004;+0.0373;+0.0207;+0,619.7;+001.02;+0.7312;+0.0548;-3,809.5;+0,331.9;19/05/2022;13:05:51;
14027.69450;+0.7638;+0.7022;+0.0374;+0.0208;+0,621.9;+001.02;+0.7328;+0.0549;-3,809.5;+0,334.9;19/05/2022;13:06:13;
14049.02350;+0.7657;+0.7041;+0.0374;+0.0210;+0,624.0;+001.03;+0.7347;+0.0551;-3,809.5;+0,337.8;19/05/2022;13:06:34;
14070.49099;+0.7675;+0.7058;+0.0375;+0.0209;+0,626.5;+001.03;+0.7364;+0.0552;-3,809.5;+0,341.1;19/05/2022;13:06:56;
14091.95849;+0.7693;+0.7078;+0.0376;+0.0211;+0,628.4;+001.03;+0.7383;+0.0555;-3,809.5;+0,343.8;19/05/2022;13:07:17;
14113.28749;+0.7711;+0.7092;+0.0377;+0.0212;+0,630.6;+001.03;+0.7399;+0.0556;-3,809.5;+0,347.1;19/05/2022;13:07:38;
14134.75499;+0.7729;+0.7111;+0.0379;+0.0212;+0,632.8;+001.03;+0.7418;+0.0558;-3,809.5;+0,350.4;19/05/2022;13:08:00;
14156.08399;+0.7748;+0.7127;+0.0380;+0.0213;+0,634.7;+001.04;+0.7436;+0.0560;-3,809.5;+0,353.6;19/05/2022;13:08:21;
14177.55149;+0.7766;+0.7146;+0.0380;+0.0214;+0,636.8;+001.04;+0.7454;+0.0561;-3,809.5;+0,356.9;19/05/2022;13:08:43;
14199.01899;+0.7784;+0.7163;+0.0382;+0.0216;+0,638.7;+001.04;+0.7472;+0.0565;-3,809.5;+0,360.2;19/05/2022;13:09:04;
14220.34798;+0.7802;+0.7181;+0.0382;+0.0216;+0,641.1;+001.04;+0.7490;+0.0565;-3,809.5;+0,363.8;19/05/2022;13:09:25;
14241.81548;+0.7821;+0.7198;+0.0383;+0.0218;+0,643.2;+001.05;+0.7507;+0.0567;-3,809.5;+0,367.6;19/05/2022;13:09:47;
14263.28298;+0.7839;+0.7216;+0.0384;+0.0216;+0,645.6;+001.05;+0.7526;+0.0567;-3,809.5;+0,371.9;19/05/2022;13:10:08;
14284.61198;+0.7856;+0.7233;+0.0386;+0.0219;+0,647.3;+001.05;+0.7543;+0.0571;-3,809.5;+0,375.7;19/05/2022;13:10:30;
14306.07948;+0.7876;+0.7249;+0.0385;+0.0219;+0,649.4;+001.05;+0.7560;+0.0570;-3,809.5;+0,379.8;19/05/2022;13:10:51;
14327.54698;+0.7893;+0.7267;+0.0387;+0.0220;+0,651.5;+001.06;+0.7578;+0.0573;-3,809.5;+0,384.5;19/05/2022;13:11:13;
14348.87597;+0.7912;+0.7284;+0.0388;+0.0220;+0,653.5;+001.06;+0.7596;+0.0575;-3,809.5;+0,389.4;19/05/2022;13:11:34;
14370.34347;+0.7931;+0.7301;+0.0390;+0.0221;+0,655.3;+001.06;+0.7614;+0.0577;-3,809.5;+0,394.0;19/05/2022;13:11:55;
14391.67247;+0.7949;+0.7320;+0.0392;+0.0221;+0,657.4;+001.06;+0.7632;+0.0580;-3,809.5;+0,399.3;19/05/2022;13:12:17;
14413.13997;+0.7967;+0.7334;+0.0396;+0.0219;+0,659.4;+001.07;+0.7648;+0.0580;-3,809.5;+0,404.4;19/05/2022;13:12:38;
14434.60747;+0.7967;+0.7334;+0.0398;+0.0219;+0,658.8;+001.07;+0.7649;+0.0582;-3,809.5;+0,406.2;19/05/2022;13:13:00;
14455.93647;+0.7952;+0.7318;+0.0399;+0.0217;+0,657.1;+001.06;+0.7633;+0.0581;-3,809.5;+0,405.6;19/05/2022;13:13:21;
14477.40397;+0.7938;+0.7304;+0.0398;+0.0215;+0,655.4;+001.06;+0.7619;+0.0578;-3,809.5;+0,404.8;19/05/2022;13:13:43;
14498.87146;+0.7924;+0.7289;+0.0397;+0.0215;+0,653.5;+001.06;+0.7605;+0.0577;-3,809.5;+0,403.4;19/05/2022;13:14:04;
14520.20046;+0.7910;+0.7277;+0.0397;+0.0215;+0,651.6;+001.06;+0.7591;+0.0578;-3,809.5;+0,402.1;19/05/2022;13:14:25;
14541.66796;+0.7895;+0.7263;+0.0396;+0.0214;+0,650.0;+001.06;+0.7577;+0.0576;-3,809.5;+0,400.7;19/05/2022;13:14:47;
14562.99696;+0.7880;+0.7250;+0.0395;+0.0212;+0,648.2;+001.06;+0.7563;+0.0573;-3,809.5;+0,399.0;19/05/2022;13:15:08;
14584.46446;+0.7867;+0.7234;+0.0394;+0.0213;+0,646.5;+001.05;+0.7548;+0.0572;-3,809.5;+0,397.2;19/05/2022;13:15:30;
14605.93196;+0.7852;+0.7221;+0.0391;+0.0212;+0,644.6;+001.05;+0.7534;+0.0569;-3,809.5;+0,395.1;19/05/2022;13:15:51;
14627.26096;+0.7835;+0.7207;+0.0392;+0.0211;+0,642.8;+001.05;+0.7519;+0.0569;-3,809.5;+0,393.3;19/05/2022;13:16:12;
14648.72845;+0.7819;+0.7193;+0.0392;+0.0210;+0,641.0;+001.05;+0.7504;+0.0568;-3,809.5;+0,391.1;19/05/2022;13:16:34;
14670.19595;+0.7804;+0.7175;+0.0391;+0.0209;+0,639.2;+001.04;+0.7488;+0.0565;-3,809.5;+0,389.1;19/05/2022;13:16:55;
14691.52495;+0.7792;+0.7165;+0.0390;+0.0209;+0,637.5;+001.04;+0.7476;+0.0565;-3,809.5;+0,387.0;19/05/2022;13:17:17;
14712.99245;+0.7776;+0.7147;+0.0388;+0.0207;+0,635.7;+001.04;+0.7460;+0.0561;-3,809.5;+0,385.1;19/05/2022;13:17:38;
14734.45995;+0.7761;+0.7135;+0.0389;+0.0207;+0,633.8;+001.04;+0.7446;+0.0562;-3,809.5;+0,383.0;19/05/2022;13:18:00;
14755.78895;+0.7747;+0.7123;+0.0387;+0.0207;+0,632.1;+001.04;+0.7433;+0.0560;-3,809.5;+0,380.9;19/05/2022;13:18:21;
14777.25644;+0.7730;+0.7109;+0.0386;+0.0205;+0,630.4;+001.03;+0.7418;+0.0558;-3,809.5;+0,378.8;19/05/2022;13:18:42;
14798.58544;+0.7735;+0.7114;+0.0387;+0.0206;+0,631.2;+001.03;+0.7422;+0.0559;-3,809.5;+0,380.0;19/05/2022;13:19:04;
14820.05294;+0.7755;+0.7133;+0.0389;+0.0207;+0,633.5;+001.04;+0.7442;+0.0562;-3,809.5;+0,383.2;19/05/2022;13:19:25;
14841.52044;+0.7773;+0.7152;+0.0390;+0.0208;+0,635.8;+001.04;+0.7461;+0.0564;-3,809.5;+0,386.3;19/05/2022;13:19:47;
14862.84944;+0.7793;+0.7171;+0.0390;+0.0210;+0,637.9;+001.04;+0.7480;+0.0566;-3,809.5;+0,389.3;19/05/2022;13:20:08;
14884.31694;+0.7809;+0.7186;+0.0391;+0.0209;+0,640.0;+001.04;+0.7495;+0.0566;-3,809.5;+0,392.5;19/05/2022;13:20:29;
14905.78444;+0.7829;+0.7204;+0.0390;+0.0210;+0,642.1;+001.05;+0.7514;+0.0566;-3,809.5;+0,395.8;19/05/2022;13:20:51;
14927.11343;+0.7846;+0.7222;+0.0394;+0.0211;+0,644.1;+001.05;+0.7532;+0.0571;-3,809.5;+0,399.2;19/05/2022;13:21:12;
14948.58093;+0.7864;+0.7240;+0.0393;+0.0214;+0,646.1;+001.05;+0.7550;+0.0573;-3,809.5;+0,402.3;19/05/2022;13:21:34;
14969.90993;+0.7882;+0.7255;+0.0395;+0.0214;+0,648.3;+001.05;+0.7567;+0.0574;-3,809.5;+0,405.9;19/05/2022;13:21:55;
14991.37743;+0.7901;+0.7274;+0.0395;+0.0214;+0,650.3;+001.06;+0.7585;+0.0574;-3,809.5;+0,409.3;19/05/2022;13:22:16;
15012.84493;+0.7920;+0.7291;+0.0396;+0.0216;+0,652.5;+001.06;+0.7603;+0.0577;-3,809.5;+0,413.2;19/05/2022;13:22:38;
15034.17393;+0.7938;+0.7307;+0.0396;+0.0215;+0,654.5;+001.06;+0.7621;+0.0576;-3,809.5;+0,417.1;19/05/2022;13:22:59;
15055.64142;+0.7956;+0.7324;+0.0398;+0.0216;+0,656.8;+001.06;+0.7638;+0.0579;-3,809.5;+0,421.1;19/05/2022;13:23:21;
15077.10892;+0.7976;+0.7343;+0.0401;+0.0217;+0,658.9;+001.07;+0.7657;+0.0583;-3,809.5;+0,425.7;19/05/2022;13:23:42;
15098.43792;+0.7994;+0.7357;+0.0401;+0.0218;+0,660.7;+001.07;+0.7673;+0.0584;-3,809.5;+0,429.9;19/05/2022;13:24:04;
15119.90542;+0.8012;+0.7375;+0.0401;+0.0219;+0,662.7;+001.07;+0.7692;+0.0585;-3,809.5;+0,434.6;19/05/2022;13:24:25;
15141.37292;+0.8030;+0.7394;+0.0404;+0.0219;+0,664.7;+001.07;+0.7710;+0.0589;-3,809.5;+0,439.7;19/05/2022;13:24:46;
15162.70192;+0.8048;+0.7412;+0.0407;+0.0219;+0,666.8;+001.08;+0.7728;+0.0591;-3,809.5;+0,444.7;19/05/2022;13:25:08;
15184.16942;+0.8067;+0.7428;+0.0409;+0.0217;+0,668.9;+001.08;+0.7745;+0.0590;-3,809.5;+0,450.3;19/05/2022;13:25:29;
15205.49841;+0.8073;+0.7432;+0.0413;+0.0216;+0,669.2;+001.08;+0.7751;+0.0593;-3,809.5;+0,453.5;19/05/2022;13:25:51;
15226.96591;+0.8062;+0.7420;+0.0414;+0.0216;+0,667.3;+001.08;+0.7739;+0.0594;-3,809.5;+0,453.1;19/05/2022;13:26:12;
15248.43341;+0.8047;+0.7405;+0.0413;+0.0214;+0,665.7;+001.08;+0.7724;+0.0591;-3,809.5;+0,452.4;19/05/2022;13:26:34;
15269.76241;+0.8033;+0.7391;+0.0412;+0.0214;+0,663.8;+001.07;+0.7710;+0.0589;-3,809.5;+0,451.2;19/05/2022;13:26:55;
15291.22991;+0.8020;+0.7377;+0.0412;+0.0213;+0,662.0;+001.07;+0.7696;+0.0589;-3,809.5;+0,449.9;19/05/2022;13:27:16;
15312.69741;+0.8007;+0.7366;+0.0411;+0.0213;+0,660.3;+001.07;+0.7685;+0.0587;-3,809.5;+0,448.6;19/05/2022;13:27:38;
15334.02640;+0.7991;+0.7350;+0.0409;+0.0213;+0,658.5;+001.07;+0.7668;+0.0586;-3,809.5;+0,446.6;19/05/2022;13:27:59;
15355.49390;+0.7976;+0.7335;+0.0408;+0.0210;+0,656.8;+001.07;+0.7653;+0.0583;-3,809.5;+0,445.0;19/05/2022;13:28:21;
